Zona,Lat,Lon,KEY
F. CATÓLICO DE SALIDA (PÍO XII),39.4738338,-0.3756348,1064
"Pº PECHINA, S/N (de 9 de Octubre a Rincón de Ademuz)",39.4755917,-0.39485,1065
RUZAFA (MERCADO RUZAFA),39.4612576,-0.3736584,1066
P.I MENÉNDEZ PIDAL - TIRSO DE MOLINA,39.4788457,-0.3911649,1067
P.I. PÉREZ GALDÓS (PUENTE CAMPANAR),39.468691,-0.3913944,1070
"SERRERÍA, s/n (de Río Jalón a Peaña)",39.4655703,-0.3356099,1071
PADRE FERRIS (DR. PESET ALEIXANDRE),39.4839395,-0.3854838,1072
HIGINIO NOJA (PROFESOR) esquina Islas Canarias (de Islas Canarias a Rodrigo de Pertegás),39.46337690000001,-0.3454273,1073
GERMANÍAS (PL. ESPAÑA),39.4738338,-0.3756348,1074
"AV. HNOS. MACHADO, S/N (de Sta. Genoveva Torres a Av. Alfahuir)",39.4989705,-0.373908,1075
AV. AMADO GRANELL MESADO (MILITAR) nº 48 (de Av. La Plata a Arabista Ambrosio Huici),39.4558665,-0.3632789,1076
"PINTOR MAELLA, S/N (FRENTE EL CORTE INGLES) (de Luis Bolinches a Menorca)",39.4605561,-0.3478362,1077
"AV. HNOS. MACHADO, S/N (LATERAL P.I.) (de Av. Alfahuir a Cº Moncada)",39.4989705,-0.373908,1080
"AV. HNOS. MACHADO, S/N (de Av. Alfahuir a Op. Sta. Genoveva Torres)",39.4989705,-0.373908,1082
P.I. AV. PÍO XII (SALIDA) (de Av. Campanar a La Safor),39.4825108,-0.3936329,1083
"Cª MALILLA, S/N (de Fdo. Abril Martorell a V-30)",39.4399359,-0.3806368,1084
"AV. HNOS. MACHADO, S/N (ESTADIO LEVANTE) (de San Vicente de Paul a Sta. Genoveva Torres)",39.4989705,-0.373908,1085
"AV. TRES CRUCES, Nº 8 (carril bus) (de Estebán Pernet a Rey Saud)",39.4687097,-0.4055549,1086
PTE. CAMPANAR (de Manuel de Falla a Peréz Galdós),39.4828243,-0.3922198,1087
"AV. PERIS Y VALERO, Nº 177 (de Alejandro VI a Duque de Calabria)",39.4617437,-0.3644401,1088
AUTOPISTA DEL SALER LATERAL SALIDA (de Antonio Ferrandis a CV-500),39.44729,-0.344874,1089
HERMANOS MACHADO (JUAN XXIII),39.4989705,-0.373908,1090
CONDE LUMIARES - HERMANOS MACHADO,39.4984624,-0.3712461,1091
CAMPOS CRESPO s/n (de Campaners a Borrasca),39.4546186,-0.3982959,1092
REUS (JOAQUÍN BALLESTER),39.4859169,-0.3817226,1093
PTE. 9 D'OCTUBRE (de Manuel de Falla a Pº Pechina),39.4736745,-0.4059177,1094
P.I AV. DEL CID ENTRADA,39.4695821,-0.4054033,1095
Cº MONCADA - VÍA LATERAL (ENTRADA) (de Poble Nou a  Av. Hnos. Machado),39.4724081,-0.3736559,1096
ANTONIO FERRANDIS s/n (de Profesor López Piñero a Rafael Ferreres),39.4476498,-0.3668607,1097
PTE. DE ADEMUZ (de Pº Pechina a Av. Pío XII),39.4780655,-0.3906446,1098
"AV. HNOS. MACHADO, S/N (ENTRADA P.I.) (de Cº Moncada a Conde Lumiares)",39.4989705,-0.373908,1099
PTE. DEL REAL (de Llano del Real a Tetuán),39.476479,-0.3686098,1100
"AV. HNOS. MACHADO, S/N (SALIDA P.I.) (de Constitución a Santo Domingo Savio)",39.4989705,-0.373908,1101
RAMÓN Y CAJAL - JESÚS (F. CATÓLICO),39.46714,-0.38298,1102
RUAYA (SAGUNTO),39.4854805,-0.3767823,1103
AV. BURJASOT (BURJASOT),39.4913452,-0.3923204,1104
"PROFESOR LÓPEZ PIÑERO (ESQUINA C/ NINO BRAVO),  de Nino Bravo a Instituto Obrero Valenciano.",39.4559624,-0.3552235,1106
CAMINO DE LAS MORERAS S/N. ( De Carrera del Riu a Dels Llauradors),39.4513318,-0.3409991,1107
AV. TRES FORQUES s/n (de Centro Comercial a Salida V-30),39.46382759999999,-0.4027922,1108
"AV. LOS NARANJOS, s/n (de Beato Juan Grande a Fausto Elio)",39.4779652,-0.3392503,1109
PLAZA ARMADA ESPAÑOLA s/n (de Dr. Lluch a Reina),39.4628248,-0.3290187,1110
"AV. GRAL. AVILÉS, Nº 14 (rampa de salida del P.I. De Peset a Gral. Avilés)",39.4878242,-0.3919411,1111
"Cª FUENTE SAN LUIS, S/N (de Ángel de Villena a Antonio Ferrandis)",39.4438036,-0.3671856,1112
"AV. HNOS. MACHADO, S/N (de Cº Moncada a Conde Torrefiel)",39.4989705,-0.373908,1113
"RAMÓN LLULL, S/N (de Albalat dels Tarongers a Av. los Naranjos)",39.4771068,-0.3466349,1114
TRES CRUCES ENTRADA - M. AYLLÓN (TRES FORQUES),39.4738338,-0.3756348,1115
DR. NICASIO BENLLOCH (LA SAFOR),39.4920209,-0.3969234,1116
"AVDA. JOSÉ ROCA COLL, s/n (de Canónigo Tárrega a Pío XI)",39.4586477,-0.3980312,1117
ESTUDIO PUNTO DE MEDIDA 9172,39.4738338,-0.3756348,1118
P.I. MENÉNDEZ PIDAL - TIRSO DE MOLINA,39.4788457,-0.3911649,1119
PASEO PECHINA - TORRES,39.4755917,-0.39485,1120
"AV. BLASCO IBÁÑEZ, Nº 66 (de Bélgica a Av. Cardenal Benlloch)",39.4751699,-0.3538938,1121
"AV. HNOS. MACHADO, S/N (VÍA LATERAL) (de Av. Constitución a Cno. Moncada)",39.4989705,-0.373908,1122
PASO ELEVADO FDO. ABRIL MARTORELL (de Cº Malilla a San Vicente Mártir),39.4453863,-0.3779244,1123
"PONT DE L' ASSUT DE L' OR, (De Autopista El Saler a Menorca)",39.4547561,-0.3497882,1124
CAMPOS CRESPO s/n ( de Borrasca a Juan de Garay),39.4546186,-0.3982959,1125
"AV. CONSTITUCIÓN, fte. Nº 299 (de Río Genil a Tavernes Blanques)",39.4938287,-0.3729948,1126
PADRE FERRIS (PUENTE DE LAS ARTES),39.4839395,-0.3854838,1128
AV. TRES CRUCES nº 25  (BUS) (de Músico Ayllón a Dels Jurats),39.4687097,-0.4055549,1129
"AV. HNOS. MACHADO, S/N (LATERAL P.I.) (de Padre Viñas a San Vicente de Paul)",39.4989705,-0.373908,1130
CAMINO DEL CANAL ( De Fontilles a Josep Soler Carnicer ),39.4468652,-0.3355314,1131
"AV. ECUADOR, Nº 44 (de Azucena a Serrano Clavero)",39.4939184,-0.3895165,1132
"GRAL. AVILÉS, Nº 42 (de Av. Pio XII a Aparicio Albiñana)",39.4856239,-0.3971224,1133
PTE. ANGEL CUSTODIO (de Alameda a Jacinto Benavente),39.4634362,-0.3599222,1134
CAMPOS CRESPO s/n ( de Juan de Garay a Montesa),39.4546186,-0.3982959,1135
"Pº PECHINA, S/N (de Pte. 9 d'Octubre a Mislata)",39.4755917,-0.39485,1136
"PINTOR MAELLA, S/N (de Av. Francia a Av. Baleares)",39.4605561,-0.3478362,1137
ARCHIDUQUE CARLOS (AV. CID),39.4628043,-0.3973111,1138
"GRAL. LLORENS, S/N (de Serrano Clavero a Av. de Ecuador)",39.4920198,-0.3860941,1139
P.I. CAMINO DE MONCADA (POBLE NOU),39.4940296,-0.3800767,1140
P.I MANUEL DE FALLA,39.475495,-0.4014977,1141
"AV. LOS NARANJOS, s/n (de Luis Peixó a Tramoyeres)",39.4779652,-0.3392503,1142
"AV. PERIS Y VALERO, Nº 191 (de Salamanca a Reino de Valencia)",39.4627734,-0.3623494,1143
"CIUDADELA, Nº 7 (de Pte. del Real a Justicia)",39.4751191,-0.3907901,1144
"Cº NUEVO PICAÑA, Nº 6 (de Coeters a Pedrapiquers)",39.4565742,-0.4045204000000001,1145
AV. TRES FORQUES s/n (de Centro Comercial a Salida Lateral Av. del Cid),39.46382759999999,-0.4027922,1146
"SAN VICENTE DE PAUL, S/N (ESQ. HNOS. MACHADO), de Hnos. Machado a Santiago Rusiñol.",39.4933047,-0.367226,1147
"AVDA. JOSÉ ROCA COLL, s/n (de Vte. Clavell a Vall d'Uixo)",39.4586477,-0.3980312,1148
"ANTONIO FERRANDIS, S/N  (de Grabador Jordán a Carrera Fuente En Corts)",39.4476498,-0.3668607,1149
"AV. HNOS. MACHADO, S/N (POLIDEPORTIVO MARNI) (de Salida P.I. a San Vicente de Paul)",39.4989705,-0.373908,1150
RONDA NORTE (de Poeta Emilio Baró a Av. Valladolid),39.492213,-0.355942,1151
"AV. ECUADOR, Nº 38 (de Platanos a Gral. Llorens)",39.4933146,-0.388496,1152
PTE. DE MONTEOLIVETE (de Profesor López Piñero a Alameda),39.457904,-0.3545219,1153
PUENTE DE LAS ARTES (PADRE FERRIS),39.4808243,-0.3834769,1154
"PÍO BAROJA, S/N (de General Avilés a Maestro Rodrigo)",39.4777796,-0.4063719,1155
"EDUARDO PRIMO YUFERA (FRENTE OCEANOGRAFICO),  de Profesor López Piñero a Jesús Morante Borrás",39.4457552,-0.34387,1156
AV. TRES CRUCES s/n (de Profesor Blanco a Archiduque Carlos),39.4687097,-0.4055549,1158
CAMINO DE MONCADA (POBLE NOU),39.4940296,-0.3800767,1159
PTE. DE ASTILLEROS (de Nazaret a Espolón Cantarranas),39.453757,-0.331194,1160
P.I. PROFESOR LÓPEZ PIÑERO (de Av. de la Plata a Salida),39.4559624,-0.3552235,1161
"AV. HERMANOS MACHADO, S/N (De Salvador Cervero a Av. Del Levante U.D.)",39.4989705,-0.373908,1162
"DR. J.J.DOMINE, Nº 8 (de Av. del Puerto a Pl Armada Española)",39.4617111,-0.3319619,1163
"MENORCA, S/N (de Av. Francia a Av. Baleares)",39.4585704,-0.3437354,1164
"AV. LOS NARANJOS, s/n (de Dr. Lluch a Cavite)",39.4779652,-0.3392503,1165
"AV. HNOS. MACHADO, S/N (LATERAL P.I.) (de Santo Domingo a Conde Lumiares)",39.4989705,-0.373908,1166
P.I. MAURO GUILLEM - MENÉNDEZ PIDAL,39.4816425,-0.3840643,1167
"AVDA. JOSÉ ROCA COLL, s/n (de Humanista Mariner a Vall d'Uixo)",39.4586477,-0.3980312,1168
"GUILLEM DE CASTRO, Nº 33 (de Guillem de Castro a Ángel Guimerá por P.I.)",39.4689445,-0.3819187000000001,1169
"SANTIAGO RUSIÑOL, S/N (ESQ. S. VTE. PAUL), De S. Vte. De Paul a Padre Viñas.",39.4941668,-0.3705096,1170
"AVDA. JOSÉ ROCA COLL, s/n (de Vall d'Uixo a Humanista Mariner)",39.4586477,-0.3980312,1171
"PL. AMÉRICA, Nº 1 (de Pte. de Aragón a Pl. América)",39.4696214,-0.3649102,1172
AV. CAMPANAR (TIRSO DE MOLINA),39.4828243,-0.3922198,1173
"SAN VICENTE DE PAUL, S/N (De Santiago Rusiñol a Arquitecto Tolsa)",39.4933047,-0.367226,1174
"PÍO BAROJA, S/N (de Maestro Rodrigo a Gral. Avilés)",39.4777796,-0.4063719,1175
P.I CAMINO DE MONCADA (LATERAL),39.4940296,-0.3800767,1176
P.I. ANTONIO FERRANDIS (de Fuente En Corts a Fdo. Abril Martorell),39.4489356,-0.3624643,1177
PTE. DE LAS ARTES (de Pº Pechina a Padre Ferris),39.4808243,-0.3834769,1178
PTE. REINO VALENCIA (de Alcalde Reig a Alameda),39.4618716,-0.3590014,1179
ESTUDIO PUNTO DE MEDIDA 9171,39.4738338,-0.3756348,1180
"JUAN XXIII, S/N (GASOLINERA) (de Río Nervión a Av. Hnos. Machado)",39.4940088,-0.3834309,1181
"AV. GRAL. AVILÉS, Nº 14 (de Conchita Piquer a Nicasio Benlloch)",39.4878242,-0.3919411,1182
"AV. CORTES VALENCIANAS (LATERAL), Nº 39 (de Camp de Túria a La Safor)",39.4921784,-0.4015113,1183
"AV. TRES CRUCES, Nº 34 (sólo para carril Bus)(de Av. Tres Forques a Hostalers)",39.4687097,-0.4055549,1184
"AV. CAMPANAR, Nº 108 ( de Marqués de San Juan a Pío XII )",39.479575,-0.3941494,1185
A. PALACIO VALDES - AMADEO DE SABOYA (B. IBÁÑEZ),39.4741361,-0.363926,1186
"Cº NUEVO PICAÑA, Nº 5 (de Coeters a Tres Cruces)",39.4569945,-0.403091,1187
PTE. DE ARAGÓN (de Pl. Zaragoza a Pl. América),39.4689075,-0.3626537,1188
P.I. CAMINO DE MONCADA (ENTRADA),39.4940296,-0.3800767,1189
P.E. AV. GIORGETA (de Av. Peris y Valero a Av. Giorgeta),39.4584878,-0.384095,1190
"AV. LOS NARANJOS, s/n (de Ramon Llull a Luís Peixó)",39.4779652,-0.3392503,1191
F.CATOLICO (SALIDA) - QUART (PL.ESPAÑA),39.4754516,-0.3858838,1192
TRES CRUCES SALIDA - ESTEBAN PERNET (TRES FORQUES),39.4671124,-0.4101142,1193
"AV. AUSIAS MARCH, Nº 105 (de V-31a Antonio Ferrandis)",39.4448704,-0.368528,1194
"MAURO GUILLEM, Nº 1 (de Av. Burjasot a Padre Ferris)",39.4824463,-0.3830541,1195
"ALAMEDA, FRENTE Nº 27 (de Pte. de las Flores a Pte. de Aragón)",39.470514,-0.36167,1211
AUTOPISTA DEL SALER LATERAL ENTRADA (De CV-500 a Pont de l'Assut de l'Or),39.437956,-0.338479,1212
"Pº MARÍTIMO, nudo 3211 (de Fuente Encarroz a Vicente la Roda)",39.459447,-0.332779,1214
Cº MONCADA - P.I. ENTRADA (de Poble Nou a Valencia),39.503465,-0.383355,1216
"CAMP DE TURIA, S/N (de Maestro Rodrigo a Marina Baixa)",39.487157,-0.404643,1217
RONDA NORTE (AV. CATALUÑA),39.481511,-0.350602,1218
"G.V. FERNANDO EL CATÓLICO, Nº 4 (giro de Cuenca a Angel Guimerá)",39.470515,-0.385366,1219
"CAMP DE TURIA, S/N (de Nicasio Benlloch a Cortes Valencianas)",39.494262,-0.402201,1220
