FECHA,HORA,Pres.,R.Sol.,Precip.,Veloc.,Direc.,Temp.,H.Rel.,Veloc.máx.
2025-01-14,13,1027.0,499.0,0,"0,4",186.0,16,30.0,"1,7"
2025-01-14,14,1026.0,453.0,0,"0,6",127.0,"16,8",29.0,"1,9"
2025-01-14,15,1025.0,351.0,0,"0,8",125.0,"16,3",29.0,"2,1"
2025-01-14,16,1026.0,207.0,0,1,67.0,"15,4",29.0,"2,4"
2025-01-14,17,1026.0,48.0,0,"1,8",74.0,"13,2",38.0,"3,7"
2025-01-14,18,1026.0,0.0,0,"1,2",76.0,"11,3",51.0,"2,6"
2025-01-14,19,1026.0,0.0,0,"0,3",59.0,"11,1",49.0,"0,7"
2025-01-14,20,1026.0,0.0,0,"0,4",30.0,"10,6",52.0,"0,8"
2025-01-14,21,1026.0,0.0,0,"0,7",258.0,"8,9",58.0,"1,2"
2025-01-14,22,1027.0,0.0,0,"0,8",262.0,"8,3",59.0,"1,5"
2025-01-14,23,1027.0,0.0,0,"1,4",249.0,"7,1",62.0,"2,2"
2025-01-15,0,1027.0,0.0,0,2,259.0,"6,4",63.0,"3,5"
2025-01-15,1,1026.0,0.0,0,"2,1",261.0,"6,2",61.0,"4,2"
2025-01-15,2,1025.0,0.0,0,"1,7",224.0,"5,2",63.0,"3,7"
2025-01-15,3,1025.0,0.0,0,"1,1",204.0,"3,9",67.0,"2,5"
2025-01-15,4,1025.0,0.0,0,"0,7",199.0,"3,1",73.0,"1,4"
2025-01-15,5,1025.0,0.0,0,"1,1",231.0,"3,4",70.0,2
2025-01-15,6,1024.0,0.0,0,"1,8",244.0,"3,5",63.0,3
2025-01-15,7,1024.0,0.0,0,"2,2",251.0,"3,9",60.0,"3,4"
2025-01-15,8,1025.0,4.0,0,2,234.0,"3,9",59.0,"3,4"
2025-01-15,9,1025.0,131.0,0,"1,3",226.0,"5,5",53.0,"3,3"
2025-01-15,10,1025.0,287.0,0,"1,6",233.0,"7,8",45.0,"3,5"
2025-01-15,11,1025.0,414.0,0,"0,8",231.0,"11,5",34.0,"2,4"
2025-01-15,12,1024.0,484.0,0,"0,7",169.0,"12,8",34.0,"1,7"
2025-01-15,13,1023.0,502.0,0,"0,4",161.0,"14,9",31.0,"1,1"
2025-01-15,14,1021.0,454.0,0,"0,5",169.0,"16,7",27.0,"1,3"
2025-01-15,15,1021.0,354.0,0,1,151.0,"16,7",29.0,"2,7"
2025-01-15,16,1020.0,205.0,0,"1,3",127.0,"16,2",39.0,"3,5"
2025-01-15,17,1020.0,39.0,0,"1,3",139.0,14,56.0,"3,8"
2025-01-15,18,1020.0,0.0,0,"0,6",185.0,"11,9",69.0,"1,5"
2025-01-15,19,1020.0,0.0,0,"0,4",231.0,11,75.0,"0,7"
2025-01-15,20,1020.0,0.0,0,"1,2",247.0,"10,4",79.0,"1,7"
2025-01-15,21,1019.0,0.0,0,"0,5",261.0,"9,7",82.0,1
2025-01-15,22,1019.0,0.0,0,"0,2",298.0,"9,3",83.0,"0,4"
2025-01-15,23,1019.0,0.0,0,"0,5",253.0,"7,4",82.0,"1,1"
2025-01-16,0,1019.0,0.0,0,"0,6",263.0,"7,6",75.0,1
2025-01-16,1,1019.0,0.0,0,"0,6",262.0,"7,6",70.0,"1,2"
2025-01-16,2,1019.0,0.0,0,"0,9",265.0,7,64.0,"1,5"
2025-01-16,3,1019.0,0.0,0,"1,2",258.0,"6,5",60.0,"2,1"
2025-01-16,4,1019.0,0.0,0,"0,8",259.0,"6,6",55.0,"1,5"
2025-01-16,5,1019.0,0.0,0,"0,8",272.0,"6,5",54.0,"1,5"
2025-01-16,6,1019.0,0.0,0,"0,7",274.0,7,53.0,"1,8"
2025-01-16,7,1020.0,0.0,0,"1,3",284.0,"8,4",47.0,"3,3"
2025-01-16,8,1020.0,0.0,0,"1,4",283.0,"8,3",48.0,"3,9"
2025-01-16,9,1021.0,74.0,0,"1,3",288.0,"10,1",45.0,"4,1"
2025-01-16,10,1021.0,275.0,0,"1,6",308.0,14,45.0,"4,7"
2025-01-16,11,1021.0,400.0,0,"4,6",44.0,15,59.0,"10,5"
2025-01-16,12,1021.0,466.0,0,"6,8",38.0,15,62.0,"13,9"
2025-01-16,13,1020.0,470.0,0,"6,6",37.0,"15,2",63.0,"13,5"
2025-01-16,14,1020.0,425.0,0,"7,7",33.0,"14,7",64.0,"15,4"
2025-01-16,15,1020.0,187.0,0,"7,9",44.0,"13,3",65.0,"13,6"
2025-01-16,16,1020.0,34.0,0,"6,5",39.0,"11,4",81.0,"12,3"
2025-01-16,17,1021.0,0.0,4,"6,3",40.0,"9,5",90.0,"13,2"
2025-01-16,18,1022.0,0.0,"1,6","3,4",25.0,"9,3",93.0,"8,1"
2025-01-16,19,1023.0,0.0,"0,9","4,7",337.0,"9,5",90.0,"10,9"
2025-01-16,20,1023.0,0.0,"0,6",2,284.0,"8,7",92.0,"5,7"
2025-01-16,21,1023.0,0.0,"0,9","1,4",284.0,"8,7",92.0,"4,6"
2025-01-16,22,1023.0,0.0,"1,5",2,290.0,9,92.0,"7,4"
2025-01-16,23,1023.0,0.0,"2,6","2,9",338.0,"9,1",91.0,"9,3"
2025-01-17,0,1023.0,0.0,"0,6","3,6",290.0,"9,1",89.0,"9,6"
2025-01-17,1,1023.0,0.0,"0,3","3,8",277.0,"8,9",88.0,10
2025-01-17,2,1022.0,0.0,"0,9","5,4",261.0,"8,9",88.0,"14,4"
2025-01-17,3,1022.0,0.0,"1,2",5,251.0,"8,7",88.0,"11,9"
2025-01-17,4,1022.0,0.0,"1,2","4,8",264.0,"8,9",85.0,"12,3"
2025-01-17,5,1022.0,0.0,"0,3","5,3",250.0,"9,3",85.0,"13,9"
2025-01-17,6,1022.0,0.0,0,"6,5",124.0,"9,7",82.0,"15,4"
2025-01-17,7,1023.0,0.0,"0,6","5,5",246.0,"9,7",82.0,"14,5"
2025-01-17,8,1023.0,3.0,0,"6,8",103.0,"10,1",83.0,"15,1"
2025-01-17,9,1024.0,14.0,"0,9",5,252.0,"9,9",88.0,"11,8"
2025-01-17,10,1025.0,23.0,"1,5","4,5",262.0,"9,6",91.0,"11,5"
2025-01-17,11,1025.0,82.0,0,"5,2",215.0,"10,3",89.0,"12,2"
2025-01-17,12,1025.0,48.0,"0,6","4,5",262.0,"10,4",87.0,"10,2"
2025-01-17,13,1024.0,33.0,0,4,290.0,"10,8",87.0,"10,3"
2025-01-17,14,1023.0,78.0,0,"6,1",89.0,"11,9",79.0,"14,6"
2025-01-17,15,1023.0,36.0,0,4,299.0,"12,2",75.0,"10,7"
2025-01-17,16,1023.0,4.0,0,"5,1",51.0,"12,1",75.0,"12,1"
2025-01-17,17,1024.0,0.0,0,"4,6",58.0,"12,4",72.0,11
2025-01-17,18,1024.0,0.0,0,"3,9",31.0,"12,6",70.0,"8,9"
2025-01-17,19,1024.0,0.0,0,"2,2",281.0,"11,9",68.0,"6,1"
2025-01-17,20,1024.0,0.0,0,"1,5",291.0,"11,3",68.0,"4,3"
2025-01-17,21,1024.0,0.0,0,"1,2",289.0,11,68.0,"3,3"
2025-01-17,22,1024.0,0.0,0,"0,8",282.0,"10,6",69.0,"1,9"
2025-01-17,23,1024.0,0.0,0,"1,1",278.0,"10,4",69.0,"2,4"
2025-01-18,0,1024.0,0.0,0,"1,8",271.0,"9,7",71.0,"3,2"
2025-01-18,1,1024.0,0.0,0,"2,2",271.0,"9,3",70.0,"4,7"
2025-01-18,2,1023.0,0.0,0,"2,9",275.0,"8,8",70.0,"5,4"
2025-01-18,3,1023.0,0.0,0,"3,4",272.0,"8,5",69.0,"6,3"
2025-01-18,4,1022.0,0.0,0,"3,5",269.0,"8,2",68.0,"6,8"
2025-01-18,5,1022.0,0.0,0,"5,1",270.0,"8,2",66.0,"9,5"
2025-01-18,6,1022.0,0.0,0,"4,6",270.0,"7,8",67.0,"8,5"
2025-01-18,7,1022.0,0.0,0,"3,8",267.0,"7,7",67.0,8
2025-01-18,8,1022.0,7.0,0,"3,5",261.0,"7,9",66.0,7
2025-01-18,9,1022.0,126.0,0,"3,9",265.0,"9,7",60.0,"8,2"
2025-01-18,10,1022.0,279.0,0,"2,7",260.0,"12,2",52.0,"6,9"
2025-01-18,11,1022.0,407.0,0,2,261.0,15,44.0,"5,1"
2025-01-18,12,1021.0,501.0,0,"1,4",265.0,"17,9",36.0,3
2025-01-18,13,1021.0,500.0,0,"0,5",202.0,20,31.0,"1,7"
2025-01-18,14,1020.0,451.0,0,"0,8",99.0,"19,7",35.0,"1,9"
2025-01-18,15,1019.0,349.0,0,"1,6",89.0,"18,3",42.0,"3,5"
2025-01-18,16,1019.0,238.0,0,"1,6",86.0,17,46.0,"3,3"
2025-01-18,17,1019.0,43.0,0,"0,7",101.0,"15,8",51.0,"1,5"
2025-01-18,18,1019.0,0.0,0,"0,3",82.0,"13,4",63.0,"0,7"
2025-01-18,19,1020.0,0.0,0,"0,2",72.0,"12,8",69.0,"0,4"
2025-01-18,20,1020.0,0.0,0,"0,1",63.0,"12,6",74.0,"0,3"
2025-01-18,21,1020.0,0.0,0,"0,5",259.0,"11,1",77.0,"0,9"
2025-01-18,22,1020.0,0.0,0,"0,4",263.0,"10,1",78.0,"0,7"
2025-01-18,23,1020.0,0.0,0,1,257.0,"9,2",80.0,"1,9"
2025-01-19,0,1019.0,0.0,0,"1,3",253.0,"8,6",78.0,"2,2"
2025-01-19,1,1019.0,0.0,0,2,262.0,8,78.0,"3,7"
2025-01-19,2,1018.0,0.0,0,"2,4",263.0,"7,9",75.0,"4,1"
2025-01-19,3,1018.0,0.0,0,"1,8",261.0,"7,4",74.0,"3,7"
2025-01-19,4,1018.0,0.0,0,"0,9",237.0,"6,6",74.0,"1,7"
2025-01-19,5,1017.0,0.0,0,"1,7",226.0,"6,2",74.0,"3,4"
2025-01-19,6,1017.0,0.0,0,1,227.0,"5,8",77.0,"2,1"
2025-01-19,7,1018.0,0.0,0,"1,5",228.0,"5,4",78.0,"2,9"
2025-01-19,8,1018.0,7.0,0,"2,2",228.0,"5,4",77.0,"3,8"
2025-01-19,9,1018.0,99.0,0,2,233.0,"6,8",72.0,"3,7"
2025-01-19,10,1018.0,280.0,0,"1,5",231.0,"9,1",64.0,"3,7"
2025-01-19,11,1018.0,413.0,0,"1,5",229.0,"11,7",54.0,"3,5"
2025-01-19,12,1018.0,487.0,0,"0,9",231.0,"15,2",41.0,"2,1"
2025-01-19,13,1017.0,520.0,0,"0,4",171.0,"17,4",35.0,"1,2"
2025-01-19,14,1016.0,474.0,0,"0,9",110.0,"17,6",31.0,"2,2"
2025-01-19,15,1016.0,372.0,0,"1,5",78.0,"16,8",34.0,"2,7"
2025-01-19,16,1016.0,221.0,0,"1,5",89.0,"16,3",47.0,"2,9"
2025-01-19,17,1016.0,50.0,0,"1,6",110.0,15,53.0,"3,8"
2025-01-19,18,1016.0,0.0,0,"1,1",140.0,"13,3",58.0,"2,7"
2025-01-19,19,1016.0,0.0,0,1,186.0,"12,3",68.0,"2,2"
2025-01-19,20,1016.0,0.0,0,1,256.0,"10,9",75.0,"1,5"
2025-01-19,21,1016.0,0.0,0,"0,3",261.0,"10,4",76.0,"0,8"
2025-01-19,22,1016.0,0.0,0,"0,4",255.0,"9,4",78.0,"0,9"
2025-01-19,23,1017.0,0.0,0,"0,8",238.0,8,81.0,"1,3"
2025-01-20,0,1016.0,0.0,0,"1,3",238.0,"7,4",80.0,"2,7"
2025-01-20,1,1016.0,0.0,0,"0,3",206.0,"7,4",79.0,"0,9"
2025-01-20,2,1015.0,0.0,0,"0,9",231.0,"6,8",80.0,"2,1"
2025-01-20,3,1015.0,0.0,0,"0,4",240.0,7,79.0,1
2025-01-20,4,1015.0,0.0,0,"0,9",230.0,"7,1",76.0,"1,8"
2025-01-20,5,1015.0,0.0,0,"0,6",217.0,"6,5",78.0,"1,4"
2025-01-20,6,1015.0,0.0,0,"1,4",194.0,"6,4",80.0,"3,4"
2025-01-20,7,1015.0,0.0,0,"0,4",181.0,"6,3",81.0,"1,2"
2025-01-20,8,1014.0,10.0,0,"0,9",207.0,"7,7",76.0,"2,2"
2025-01-20,9,1015.0,91.0,0,"1,9",225.0,"9,9",68.0,"3,9"
2025-01-20,10,1015.0,389.0,0,"1,6",221.0,"13,9",56.0,"4,2"
2025-01-20,11,1015.0,209.0,0,"2,9",219.0,"13,9",55.0,"6,6"
2025-01-20,12,1015.0,175.0,0,"3,6",224.0,"13,9",57.0,"8,1"
2025-01-20,13,1014.0,426.0,0,"2,5",223.0,"15,9",53.0,"6,2"
2025-01-20,14,1013.0,317.0,0,"3,6",244.0,"16,6",50.0,"6,9"
2025-01-20,15,1013.0,107.0,0,"0,6",272.0,"16,7",52.0,"1,5"
2025-01-20,16,1013.0,104.0,0,"0,3",96.0,"16,4",60.0,"1,1"
2025-01-20,17,1012.0,22.0,0,"0,9",78.0,"15,3",64.0,"1,9"
2025-01-20,18,1013.0,0.0,0,"0,4",89.0,"14,3",68.0,"1,1"
2025-01-20,19,1013.0,0.0,0,"0,2",352.0,"14,2",72.0,"0,4"
2025-01-20,20,1013.0,0.0,0,"0,2",279.0,14,73.0,"0,5"
2025-01-20,21,1013.0,0.0,0,"0,6",264.0,"13,3",75.0,"1,2"
2025-01-20,22,1013.0,0.0,0,"0,1",2.0,"13,2",76.0,"0,3"
2025-01-20,23,1013.0,0.0,0,"0,6",208.0,"12,6",78.0,"1,4"
2025-01-21,0,1013.0,0.0,0,"0,4",211.0,12,80.0,"0,9"
2025-01-21,1,1012.0,0.0,0,"0,4",204.0,"11,9",82.0,"0,9"
2025-01-21,2,1012.0,0.0,0,"0,2",207.0,"11,9",85.0,"0,5"
2025-01-21,3,1011.0,0.0,"0,3","0,4",187.0,"11,3",89.0,"1,1"
2025-01-21,4,1011.0,0.0,0,"0,6",202.0,"11,1",91.0,"1,6"
2025-01-21,5,1011.0,0.0,0,"0,2",214.0,"11,2",91.0,"0,5"
2025-01-21,6,1011.0,0.0,0,"0,4",185.0,"11,2",91.0,"1,1"
2025-01-21,7,1011.0,0.0,0,"0,1",199.0,"11,6",90.0,"0,5"
2025-01-21,8,1011.0,0.0,0,"0,2",246.0,12,89.0,"0,3"
2025-01-21,9,1011.0,50.0,0,"0,2",198.0,"12,7",89.0,"0,7"
2025-01-21,10,1012.0,66.0,0,"0,2",255.0,"13,4",89.0,"0,4"
2025-01-21,11,1012.0,150.0,0,"0,2",325.0,"15,5",84.0,"0,4"
2025-01-21,12,1012.0,257.0,0,"0,3",63.0,"16,2",80.0,"0,6"
2025-01-21,13,1011.0,241.0,0,"0,3",98.0,"17,3",74.0,"0,8"
2025-01-21,14,1010.0,179.0,0,"0,2",151.0,"16,9",75.0,"0,3"
2025-01-21,15,1009.0,143.0,0,"0,4",82.0,"16,8",74.0,"0,7"
2025-01-21,16,1009.0,57.0,0,"0,5",107.0,"15,5",79.0,"1,5"
2025-01-21,17,1009.0,7.0,0,"0,4",130.0,"15,2",84.0,"1,3"
2025-01-21,18,1009.0,0.0,0,"0,3",153.0,"14,7",87.0,"0,7"
2025-01-21,19,1010.0,0.0,0,"0,2",286.0,"14,2",90.0,"0,3"
2025-01-21,20,1010.0,0.0,0,"0,2",327.0,"13,9",90.0,"0,3"
2025-01-21,21,1010.0,0.0,0,"0,2",319.0,"13,6",92.0,"0,4"
2025-01-21,22,1010.0,0.0,0,"0,2",252.0,"12,9",93.0,"0,5"
2025-01-21,23,1009.0,0.0,0,"0,2",229.0,"12,4",94.0,"0,5"
2025-01-22,0,1010.0,0.0,0,"0,4",253.0,12,95.0,"1,1"
2025-01-22,1,1009.0,0.0,0,"0,2",201.0,"11,8",95.0,"0,4"
2025-01-22,2,1008.0,0.0,0,"0,2",9.0,"11,9",96.0,"0,4"
2025-01-22,3,1008.0,0.0,0,"0,6",227.0,"11,5",96.0,"1,1"
2025-01-22,4,1008.0,0.0,0,"0,9",219.0,"11,4",96.0,"2,7"
2025-01-22,5,1008.0,0.0,0,"0,7",229.0,"11,6",92.0,"2,3"
2025-01-22,6,1008.0,0.0,0,"0,2",223.0,"11,5",88.0,"0,7"
2025-01-22,7,1008.0,0.0,0,"0,4",323.0,"11,2",88.0,1
2025-01-22,8,1008.0,0.0,0,"0,5",200.0,"10,6",90.0,"1,6"
2025-01-22,9,1008.0,111.0,0,"0,4",237.0,"11,9",88.0,"1,5"
2025-01-22,10,1008.0,247.0,0,"0,4",218.0,"15,4",75.0,"1,2"
2025-01-22,11,1009.0,336.0,0,"0,4",220.0,"18,8",58.0,1
2025-01-22,12,1008.0,441.0,0,"0,5",162.0,"19,1",54.0,"1,1"
2025-01-22,13,1007.0,462.0,0,"0,8",144.0,"20,5",47.0,2
2025-01-22,14,1006.0,267.0,0,"0,9",163.0,"18,8",54.0,"2,3"
2025-01-22,15,1006.0,207.0,0,"0,8",178.0,"19,5",52.0,"1,7"
2025-01-22,16,1006.0,186.0,0,"0,3",192.0,"21,2",49.0,"0,7"
2025-01-22,17,1006.0,45.0,0,"0,5",217.0,"20,8",50.0,2
2025-01-22,18,1007.0,0.0,0,"1,5",254.0,"19,3",48.0,"3,6"
2025-01-22,19,1007.0,0.0,0,"1,2",252.0,"18,6",50.0,"3,9"
2025-01-22,20,1008.0,0.0,0,"0,6",210.0,"17,5",55.0,"1,7"
2025-01-22,21,1008.0,0.0,0,"0,4",177.0,"16,5",60.0,"0,8"
2025-01-22,22,1008.0,0.0,0,"1,1",205.0,"16,1",63.0,"2,3"
2025-01-22,23,1009.0,0.0,0,"1,3",200.0,"15,2",67.0,"2,6"
2025-01-23,0,1009.0,0.0,0,"1,1",181.0,14,72.0,"2,4"
2025-01-23,1,1009.0,0.0,0,"0,7",191.0,"13,3",76.0,"1,9"
2025-01-23,2,1009.0,0.0,0,"0,3",168.0,"12,9",77.0,"0,7"
2025-01-23,3,1009.0,0.0,0,"0,5",220.0,"13,1",77.0,"1,1"
2025-01-23,4,1009.0,0.0,0,"0,8",199.0,"12,4",80.0,"1,9"
2025-01-23,5,1009.0,0.0,0,"1,6",197.0,"12,8",79.0,"3,4"
2025-01-23,6,1010.0,0.0,0,"0,9",210.0,"13,4",75.0,"2,7"
2025-01-23,7,1010.0,0.0,0,2,216.0,"13,9",74.0,"4,2"
2025-01-23,8,1011.0,27.0,0,"1,6",253.0,"15,3",70.0,"3,9"
2025-01-23,9,1012.0,117.0,0,"1,5",221.0,"16,4",68.0,"4,5"
2025-01-23,10,1012.0,328.0,0,"4,2",233.0,"18,7",60.0,9
2025-01-23,11,1013.0,352.0,0,"3,9",231.0,"19,4",57.0,"8,6"
2025-01-23,12,1013.0,506.0,0,"3,8",252.0,"22,3",48.0,"8,4"
2025-01-23,13,1012.0,368.0,0,"3,8",247.0,"22,4",48.0,"8,5"
2025-01-23,14,1012.0,479.0,0,"3,6",226.0,"23,2",46.0,"8,1"
2025-01-23,15,1012.0,229.0,0,"2,7",216.0,23,46.0,"6,9"
2025-01-23,16,1012.0,196.0,0,"1,7",239.0,"24,6",40.0,"4,4"
2025-01-23,17,1013.0,64.0,0,"1,1",238.0,"24,4",39.0,"2,4"
2025-01-23,18,1013.0,0.0,0,"1,3",200.0,"20,5",52.0,"2,5"
2025-01-23,19,1013.0,0.0,0,2,234.0,"18,9",59.0,"3,6"
2025-01-23,20,1014.0,0.0,0,2,245.0,"18,2",61.0,"4,2"
2025-01-23,21,1015.0,0.0,0,"0,4",221.0,"17,1",65.0,"1,1"
2025-01-23,22,1015.0,0.0,0,"0,3",192.0,"15,6",73.0,"0,5"
2025-01-23,23,1016.0,0.0,0,"0,4",198.0,"15,4",74.0,1
2025-01-24,0,1016.0,0.0,0,"0,7",199.0,"14,7",76.0,"1,6"
2025-01-24,1,1016.0,0.0,0,"0,7",208.0,"14,4",78.0,"1,3"
2025-01-24,2,1016.0,0.0,0,"0,2",194.0,"13,7",80.0,"0,7"
2025-01-24,3,1016.0,0.0,0,"0,3",221.0,"13,7",83.0,"0,9"
2025-01-24,4,1016.0,0.0,0,"0,5",173.0,"13,4",84.0,1
2025-01-24,5,1016.0,0.0,0,"1,4",192.0,"13,3",85.0,"2,7"
2025-01-24,6,1016.0,0.0,0,"1,4",202.0,"13,1",85.0,"2,8"
2025-01-24,7,1017.0,0.0,0,"1,1",202.0,"12,8",86.0,"2,3"
2025-01-24,8,1017.0,12.0,0,"0,6",188.0,"12,9",87.0,"1,4"
2025-01-24,9,1017.0,143.0,0,1,211.0,"15,4",80.0,"2,3"
2025-01-24,10,1018.0,300.0,0,"1,4",210.0,"18,1",71.0,"4,4"
2025-01-24,11,1018.0,427.0,0,"2,9",216.0,20,60.0,"6,7"
2025-01-24,12,1018.0,505.0,0,"3,6",226.0,"21,3",54.0,"8,2"
2025-01-24,13,1017.0,525.0,0,"4,7",228.0,22,50.0,"10,1"
2025-01-24,14,1016.0,484.0,0,"5,7",245.0,"22,9",46.0,11
2025-01-24,15,1015.0,385.0,0,"4,6",246.0,"23,9",41.0,10
2025-01-24,16,1015.0,240.0,0,"4,7",255.0,"23,9",40.0,"10,2"
2025-01-24,17,1015.0,74.0,0,"3,6",238.0,"22,6",44.0,"7,9"
2025-01-24,18,1015.0,0.0,0,"0,7",151.0,"18,2",67.0,"2,5"
2025-01-24,19,1015.0,0.0,0,"0,6",168.0,"16,7",75.0,"1,5"
2025-01-24,20,1015.0,0.0,0,"0,2",166.0,"16,3",75.0,"0,6"
2025-01-24,21,1015.0,0.0,0,"0,7",191.0,"15,6",75.0,"1,8"
2025-01-24,22,1014.0,0.0,0,"1,2",245.0,"14,9",73.0,"2,3"
2025-01-24,23,1014.0,0.0,0,"1,2",238.0,"14,6",72.0,"2,3"
2025-01-25,0,1014.0,0.0,0,"0,9",200.0,"14,6",71.0,"2,2"
2025-01-25,1,1014.0,0.0,0,1,197.0,"14,3",72.0,"2,7"
2025-01-25,2,1013.0,0.0,0,"1,3",226.0,"14,2",73.0,"2,9"
2025-01-25,3,1013.0,0.0,0,"1,3",215.0,"14,2",74.0,"3,1"
2025-01-25,4,1013.0,0.0,0,"0,8",189.0,"13,4",76.0,2
2025-01-25,5,1013.0,0.0,0,"1,6",218.0,"13,2",77.0,"3,5"
2025-01-25,6,1012.0,0.0,0,"0,9",208.0,"13,3",77.0,"2,6"
2025-01-25,7,1012.0,0.0,0,"1,4",189.0,"13,3",77.0,"3,3"
2025-01-25,8,1013.0,35.0,0,"1,9",195.0,"13,3",79.0,"4,6"
2025-01-25,9,1013.0,157.0,0,3,210.0,"15,8",71.0,"6,9"
2025-01-25,10,1013.0,122.0,0,"3,8",205.0,"16,4",69.0,"8,7"
2025-01-25,11,1013.0,198.0,0,"3,9",205.0,"17,5",65.0,9
2025-01-25,12,1013.0,264.0,0,"4,7",208.0,18,63.0,"10,1"
2025-01-25,13,1012.0,170.0,0,"7,8",230.0,"18,6",53.0,"15,2"
2025-01-25,14,1012.0,211.0,0,"5,5",225.0,"18,7",51.0,"11,6"
2025-01-25,15,1011.0,215.0,0,"6,2",244.0,"19,1",51.0,"14,1"
2025-01-25,16,1012.0,85.0,0,6,252.0,"18,5",56.0,"13,3"
2025-01-25,17,1012.0,0.0,0,3,250.0,18,59.0,"7,7"
2025-01-25,18,1013.0,0.0,0,"2,5",223.0,"17,6",61.0,"6,2"
2025-01-25,19,1014.0,0.0,0,"2,2",215.0,"17,2",60.0,"6,3"
2025-01-25,20,1014.0,0.0,0,"0,3",172.0,"16,4",64.0,"0,8"
2025-01-25,21,1015.0,0.0,0,"0,7",207.0,"16,1",62.0,"1,4"
2025-01-25,22,1016.0,0.0,0,"1,9",232.0,"15,9",60.0,"4,8"
2025-01-25,23,1017.0,0.0,0,"0,9",205.0,"15,6",61.0,3
2025-01-26,0,1017.0,0.0,0,"1,3",183.0,"14,8",64.0,"3,8"
2025-01-26,1,1017.0,0.0,0,"1,8",204.0,"14,9",64.0,"4,6"
2025-01-26,2,1017.0,0.0,0,"1,4",194.0,"13,6",70.0,"3,7"
2025-01-26,3,1017.0,0.0,0,"1,6",214.0,"13,5",72.0,"4,1"
2025-01-26,4,1017.0,0.0,0,"1,7",215.0,"12,4",77.0,"3,5"
2025-01-26,5,1017.0,0.0,0,"1,8",208.0,"11,9",79.0,"4,4"
2025-01-26,6,1017.0,0.0,0,"2,4",226.0,"11,5",80.0,"5,1"
2025-01-26,7,1017.0,0.0,0,"1,8",189.0,"11,5",81.0,"4,2"
2025-01-26,8,1017.0,9.0,0,"2,8",202.0,"12,2",78.0,"5,9"
2025-01-26,9,1018.0,174.0,0,"4,4",228.0,14,71.0,"9,2"
2025-01-26,10,1017.0,255.0,0,"3,2",210.0,"15,3",66.0,"8,1"
2025-01-26,11,1017.0,456.0,0,"5,8",231.0,"16,9",58.0,12
2025-01-26,12,1017.0,455.0,0,"4,4",210.0,"18,3",51.0,"9,9"
2025-01-26,13,1016.0,363.0,0,"4,7",233.0,"19,5",48.0,"10,6"
2025-01-26,14,1015.0,256.0,0,"4,8",228.0,"19,4",46.0,"10,6"
2025-01-26,15,1014.0,153.0,0,"4,7",218.0,"19,1",52.0,"9,9"
2025-01-26,16,1013.0,85.0,0,"4,4",250.0,"19,3",55.0,"9,2"
2025-01-26,17,1013.0,47.0,0,"1,6",170.0,"17,9",63.0,"4,7"
2025-01-26,18,1013.0,0.0,0,"1,2",163.0,"16,2",70.0,"3,8"
2025-01-26,19,1013.0,0.0,0,"0,9",215.0,"15,3",74.0,"2,1"
2025-01-26,20,1013.0,0.0,0,1,223.0,"15,3",74.0,"2,2"
2025-01-26,21,1013.0,0.0,0,"0,6",204.0,"15,3",72.0,"1,8"
2025-01-26,22,1013.0,0.0,0,"1,2",189.0,"15,9",70.0,"3,8"
2025-01-26,23,1012.0,0.0,0,"0,5",193.0,"15,9",64.0,"1,7"
2025-01-27,0,1011.0,0.0,0,"0,7",206.0,"15,6",65.0,"1,8"
2025-01-27,1,1010.0,0.0,0,"1,8",186.0,"15,9",65.0,"3,9"
2025-01-27,2,1010.0,0.0,0,"2,6",183.0,"16,6",64.0,"6,4"
2025-01-27,3,1009.0,0.0,0,"0,9",185.0,"16,9",65.0,"2,8"
2025-01-27,4,1008.0,0.0,0,2,193.0,"17,5",65.0,"5,2"
2025-01-27,5,1007.0,0.0,0,"3,8",198.0,"19,4",60.0,"8,3"
2025-01-27,6,1007.0,0.0,0,"4,3",194.0,19,62.0,"9,3"
2025-01-27,7,1007.0,0.0,0,4,198.0,"18,2",65.0,"8,8"
2025-01-27,8,1008.0,4.0,0,4,221.0,"19,4",61.0,"9,4"
2025-01-27,9,1007.0,151.0,0,"4,9",217.0,"21,1",55.0,"10,4"
2025-01-27,10,1008.0,265.0,0,"4,7",208.0,"22,6",52.0,"11,5"
2025-01-27,11,1008.0,327.0,0,"5,9",210.0,"23,6",49.0,13
2025-01-27,13,1005.0,399.0,"0,2","6,4",215.0,"26,2",37.0,"16,4"
2025-01-27,14,1004.0,367.0,0,"10,6",221.0,"25,8",38.0,"22,2"
2025-01-27,15,1005.0,75.0,0,"8,4",247.0,"24,3",40.0,19
2025-01-27,16,1005.0,89.0,0,4,270.0,"22,3",49.0,"9,9"
2025-01-27,17,1004.0,17.0,0,"4,2",251.0,22,54.0,"9,6"
2025-01-27,18,1005.0,0.0,0,"4,2",232.0,"22,1",54.0,"10,7"
2025-01-27,19,1005.0,0.0,0,"4,1",194.0,"21,9",54.0,"9,8"
2025-01-27,20,1006.0,0.0,0,"6,1",218.0,21,59.0,"13,2"
2025-01-27,21,1006.0,0.0,0,"5,1",223.0,"19,7",57.0,"12,4"
2025-01-27,22,1006.0,0.0,0,9,250.0,19,54.0,"19,2"
2025-01-27,23,1006.0,0.0,0,"12,3",255.0,18,53.0,"25,9"
